YEAR,TEAM,SEED,ROUND,K TEMPO,KADJ T,K OFF,KO RANK,KADJ O,K DEF,KD RANK,KADJ D,KADJ EM,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,EFGD% RANK,BADJT RANK,TEAM NO,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST,SOS RANK,SOS RATING,SOS HI,SOS LO,SOS LAST,LUCK RANK,LUCK RATING,LUCK V 1-25 WINS,LUCK V 1-25 LOSS,LUCK V 26-50 WINS,LUCK V 26-50 LOSS,LUCK V 51-100 WINS,LUCK V 51-100 LOSS,LUCK HI,LUCK LO,LUCK LAST,CONSISTENCY RANK,CONSISTENCY TR RATING,CONSISTENCY V 1-25 WINS,CONSISTENCY V 1-25 LOSS,CONSISTENCY V 26-50 WINS,CONSISTENCY V 26-50 LOSS,CONSISTENCY V 51-100 WINS,CONSISTENCY V 51-100 LOSS,CONSISTENCY HI,CONSISTENCY LO,CONSISTENCY LAST
2010,Lehigh,16,64,69.8128,68.4313,107.245,60,104.907,99.2673,130,106.362,-1.45422,-2.2,103.1,105.3,0.44,32,22,10,68.75,51.6,48.2,43.4,31.5,18.5,19.4,29.7,70.9,29.1,70.3,70.0,48.0,46.4,40.0,34.4,6.6,8.1,59.2,57.9,70.3,29.7,65.0,35.0,70.6,76.36,79.488,1.651,10.619,71.6,71.2,1.066,0.994,7.914,-6.8,146,43,177,208,5.2,0,0,0,0,0,2,189,271,208,305,1.0,10,326,305,114,0.8,0,2,1,0,3,4,1,303,114,211,10.2,0,0,0,0,0,0,1,239,211
2010,Louisville,9,64,68.4389,65.9182,110.269,29,115.013,100.703,157,97.1787,17.834,17.3,114.5,97.2,0.868,32,20,12,62.5,51.5,48.2,36.4,40.9,19.9,22.3,39.7,62.8,37.2,60.3,68.0,51.9,46.6,33.9,34.3,11.1,5.9,58.6,56.2,60.1,39.9,67.7,32.3,67.4,76.988,80.572,1.649,78.786,70.3,70.0,1.111,1.013,30.501,-0.1,146,174,176,31,21.1,2,4,1,3,6,3,3,77,31,28,16.6,9,187,28,296,-1.6,2,1,1,3,3,2,1,347,296,336,12.9,0,0,0,0,0,0,1,345,337
2010,Marquette,6,64,64.5078,61.8892,111.318,24,114.599,98.3209,112,94.1043,20.4947,19.9,113.9,94.0,0.901,33,22,11,66.66667,52.5,49.3,35.1,29.5,15.8,22.1,31.4,66.9,33.1,68.6,64.4,47.9,50.0,40.6,31.7,5.6,10.1,60.0,55.9,64.9,35.1,71.0,29.0,64.2,74.65,78.144,2.201,17.888,74.0,68.1,1.117,0.983,31.568,1.8,184,296,175,26,22.2,3,7,1,2,9,1,11,71,26,18,17.5,4,341,17,206,-0.5,3,0,1,2,3,3,1,344,207,56,8.4,0,0,0,0,0,0,1,250,56
2010,Maryland,4,32,70.1536,68.1243,111.617,21,117.599,96.108,61,94.8962,22.7026,21.5,115.8,94.3,0.914,30,22,8,73.33333,51.9,44.3,33.9,29.0,16.7,21.5,35.3,62.9,37.1,64.7,70.2,49.9,41.7,38.8,33.2,10.9,7.9,56.1,47.7,75.5,24.5,68.2,31.8,70.4,77.918,79.984,2.003,75.457,72.3,70.0,1.115,0.957,30.926,3.3,20,48,174,10,25.7,4,4,3,2,6,1,7,41,9,6,18.5,3,271,6,228,-0.7,1,1,2,0,0,2,1,341,228,213,10.2,0,0,0,0,0,0,1,290,212
2010,Michigan St.,5,4,66.706,65.5206,108.383,48,112.268,95.439,47,91.9702,20.2975,19.5,111.6,92.1,0.901,32,24,8,75.0,51.5,46.5,36.2,29.9,21.0,19.4,40.5,71.6,28.4,59.5,66.5,52.1,45.3,33.3,32.5,8.9,6.1,62.0,57.4,74.8,25.2,62.8,37.2,67.5,76.501,79.708,1.634,87.758,68.1,71.5,1.088,0.954,28.984,3.5,74,166,173,19,23.2,4,5,1,0,8,3,3,27,20,22,17.2,4,197,21,113,0.8,2,1,2,0,2,0,1,289,111,152,9.6,0,0,0,0,0,0,1,280,153
2010,Minnesota,11,64,66.4077,65.3869,108.613,45,112.547,96.248,67,93.7989,18.7481,19.8,112.8,93.0,0.902,34,21,13,61.76471,53.7,46.7,34.3,32.9,19.1,21.6,33.4,68.0,32.0,66.6,66.0,50.5,44.0,40.4,34.0,16.1,6.9,63.7,58.7,68.7,31.3,62.0,38.0,67.4,77.323,80.995,1.739,60.317,70.2,68.2,1.094,0.961,30.379,-0.3,80,174,172,21,22.7,4,6,1,2,5,4,4,67,19,21,17.3,12,302,23,341,-3.0,2,3,2,0,2,1,1,347,343,341,13.2,0,0,0,0,0,0,1,341,329
2010,Missouri,10,32,71.6595,68.6097,107.124,63,110.105,91.6689,15,90.4261,19.6787,20.3,110.5,90.2,0.912,32,22,10,68.75,50.3,45.6,33.5,38.7,18.1,27.3,34.8,62.1,37.9,65.2,71.3,47.7,45.3,37.1,30.8,12.1,7.5,55.7,49.0,66.6,33.4,69.4,30.6,70.9,77.331,80.341,1.738,48.074,72.8,70.0,1.079,0.915,29.614,1.6,44,34,171,13,24.3,2,4,2,2,9,3,6,77,13,20,17.3,8,325,20,328,-2.3,0,2,0,0,5,5,1,345,328,303,11.6,0,0,0,0,0,0,1,345,303
2010,Montana,14,64,63.8323,61.6822,108.574,46,106.707,97.5412,95,98.1992,8.50753,4.0,103.8,99.8,0.611,29,20,9,68.96552,54.5,47.7,37.3,38.6,19.1,19.8,30.0,70.3,29.7,70.0,63.5,52.0,44.6,39.8,36.5,9.0,7.5,48.4,45.5,67.9,32.1,69.9,30.1,63.2,77.495,81.22,2.025,21.883,72.2,66.1,1.093,0.979,11.471,-4.6,120,313,170,89,14.0,0,1,0,0,0,0,76,208,89,163,7.8,45,326,163,232,-0.7,0,0,5,1,3,2,1,300,232,195,10.0,1,0,0,0,0,0,1,310,195
2010,Morgan St.,15,64,70.1771,68.151,107.806,54,105.657,98.5324,119,103.75,1.90682,0.4,104.1,103.7,0.511,36,27,9,75.0,47.9,46.5,44.2,42.9,19.1,20.3,40.1,65.4,34.6,59.9,70.0,46.8,45.6,33.8,32.7,9.4,9.5,48.6,46.7,72.5,27.5,74.1,25.9,70.0,76.468,79.726,1.776,0.2,70.3,67.1,1.081,0.989,11.49,-3.9,74,58,169,142,9.4,0,2,0,2,0,0,116,234,141,248,4.4,90,285,248,41,2.0,0,1,4,0,7,2,1,155,42,70,8.7,0,0,0,0,0,0,1,274,67
2010,Murray St.,13,32,67.9082,65.5723,112.056,15,108.952,90.0948,7,94.3666,14.5856,11.6,106.2,94.6,0.791,32,28,4,87.5,55.5,43.9,42.9,34.0,21.4,24.4,39.1,66.7,33.3,60.9,67.7,55.4,40.9,37.2,34.0,14.0,7.7,56.7,51.1,68.7,31.3,70.6,29.4,67.4,75.781,78.992,1.736,12.64,70.3,69.9,1.124,0.901,9.836,0.0,14,174,168,46,19.8,0,1,0,0,2,1,30,114,46,154,7.9,17,178,152,171,0.0,0,1,3,0,3,0,1,347,171,144,9.5,1,0,1,0,0,0,1,321,144
2010,New Mexico,3,32,68.2724,67.1887,111.766,16,114.142,97.6778,98,96.7568,17.3849,17.9,114.4,96.5,0.876,33,29,4,87.87879,51.0,49.4,45.6,35.6,16.4,20.3,35.8,73.2,26.8,64.2,67.8,47.9,49.1,37.5,33.1,10.8,7.3,56.7,55.8,63.1,36.9,59.7,40.3,68.7,77.047,79.656,1.508,49.461,67.7,67.7,1.122,0.982,21.234,4.9,192,104,167,33,20.7,3,0,3,3,2,0,15,80,33,70,13.5,45,274,70,5,3.8,4,0,1,0,4,2,1,132,5,132,9.3,0,0,0,0,0,0,1,229,133
2010,New Mexico St.,12,64,72.1945,70.1148,108.915,40,111.342,108.027,316,105.22,6.12172,3.7,109.0,105.3,0.598,32,21,11,65.625,53.4,51.3,38.0,31.2,17.9,18.6,29.7,65.9,34.1,70.3,72.3,51.7,50.1,37.4,35.7,8.0,7.1,53.4,57.4,61.3,38.7,65.5,34.5,72.0,76.503,79.225,1.708,19.361,70.1,68.9,1.086,1.079,21.528,-2.3,279,22,166,128,10.5,2,1,1,4,1,2,102,257,128,106,10.6,1,169,106,1,5.6,2,2,0,0,1,1,1,277,1,293,11.4,0,0,0,0,0,0,1,314,293
2010,North Texas,15,64,68.7368,67.1128,104.924,96,102.939,100.028,145,103.298,-0.35881,-1.5,101.6,103.1,0.458,30,22,8,73.33333,50.9,47.5,52.8,32.7,21.1,18.3,32.2,70.1,29.9,67.8,68.8,51.5,47.0,33.1,32.7,6.8,10.7,49.6,44.5,69.7,30.3,74.3,25.7,68.7,76.493,79.416,1.925,20.119,71.8,71.2,1.05,0.999,10.93,-3.9,112,104,165,173,7.8,0,0,0,2,0,0,128,223,173,245,4.5,136,327,245,4,3.9,2,1,1,0,4,1,1,143,4,36,8.2,0,0,0,0,0,0,1,161,36
2010,Northern Iowa,9,16,59.2562,58.576,106.921,67,108.029,91.4167,11,89.7638,18.2648,17.5,107.0,89.5,0.886,32,28,4,87.5,49.7,46.2,36.4,28.5,17.7,20.6,30.7,74.1,25.9,69.3,59.4,47.7,44.3,35.3,33.2,6.4,6.1,49.6,44.3,62.6,37.4,64.6,35.4,60.3,76.605,80.616,1.964,12.129,75.4,69.0,1.066,0.914,18.366,3.7,65,342,164,55,18.5,0,0,1,0,9,1,52,154,55,96,11.3,37,147,96,8,3.5,0,0,2,0,5,1,1,164,8,51,8.3,0,0,0,0,0,0,1,263,50
2010,Notre Dame,6,64,64.2794,62.3372,116.815,2,119.809,105.859,281,101.439,18.3693,19.0,119.6,100.6,0.88,34,23,11,67.64706,54.1,49.4,39.1,27.9,15.9,16.0,34.5,69.5,30.5,65.5,64.4,51.5,47.7,39.4,35.1,7.8,9.1,63.9,55.8,65.8,34.2,66.6,33.4,64.9,76.827,80.0,2.332,57.766,72.3,74.4,1.169,1.059,27.053,0.5,192,275,163,50,19.5,2,3,3,1,7,5,40,92,50,51,15.1,40,325,50,138,0.3,3,1,5,1,0,4,1,264,139,107,9.1,0,0,0,0,0,0,1,225,107
2010,Oakland,14,64,70.3125,68.5659,106.79,71,107.635,102.102,186,103.917,3.71824,3.1,106.0,102.9,0.585,32,24,8,75.0,49.4,50.1,40.6,31.5,19.6,18.3,37.2,68.8,31.2,62.8,70.0,50.0,49.7,32.0,33.9,11.3,8.8,49.3,47.2,69.1,30.9,73.7,26.3,69.9,76.493,80.762,1.964,15.114,71.5,67.6,1.075,1.025,18.062,-1.1,228,61,162,111,12.3,0,4,0,1,2,1,92,245,111,144,8.3,47,242,144,6,3.7,1,0,1,0,1,3,1,344,7,289,11.4,0,0,1,0,0,0,1,327,290
2010,Ohio,14,32,68.8889,68.1933,104.266,108,105.808,97.5162,93,98.4546,7.35379,5.5,103.7,98.2,0.652,34,20,14,58.82353,48.9,46.0,40.8,36.0,18.1,21.4,31.1,66.1,33.9,68.9,68.8,46.3,46.2,35.8,30.4,6.7,9.1,57.5,56.9,64.8,35.2,66.6,33.4,70.1,76.578,80.311,1.364,24.434,73.3,70.3,1.046,0.976,13.908,-7.8,56,54,161,104,13.0,0,0,0,1,4,4,60,137,104,139,8.8,57,334,139,322,-2.2,0,1,3,6,2,2,1,345,322,84,8.8,0,0,0,0,0,0,1,265,82
2010,Ohio St.,2,16,64.7007,64.023,113.734,10,117.429,94.2241,40,91.9581,25.4713,24.7,116.2,91.5,0.94,34,27,7,79.41176,56.4,47.4,35.7,26.8,17.3,21.7,29.4,71.5,28.5,70.6,64.8,55.5,45.0,38.8,34.3,12.0,5.9,54.8,56.0,65.1,34.9,63.2,36.8,66.1,77.796,79.477,1.975,77.427,68.9,70.6,1.136,0.937,30.606,5.7,105,229,160,6,26.2,7,4,0,1,8,2,5,41,10,9,18.3,3,310,12,140,0.3,1,2,1,1,2,0,1,312,127,290,11.4,0,0,0,0,0,0,1,344,246
2010,Oklahoma St.,7,64,69.147,66.2045,107.342,58,111.497,98.4707,117,94.9637,16.5333,18.9,112.3,93.4,0.893,32,22,10,68.75,52.3,48.2,36.7,36.7,18.4,19.3,29.5,72.4,27.6,70.5,68.9,52.0,44.8,35.2,36.4,7.1,9.1,49.1,49.1,58.1,41.9,65.5,34.5,67.9,75.231,78.633,1.456,59.468,71.5,68.8,1.073,0.984,30.206,1.8,146,145,159,47,19.8,3,5,1,1,6,4,21,63,47,31,16.3,20,321,31,65,1.6,2,1,0,0,5,4,1,178,65,145,9.5,0,0,0,0,0,0,1,212,145
2010,Old Dominion,11,32,63.6486,62.4677,105.817,87,107.842,89.6823,5,90.1999,17.6423,17.1,106.6,89.5,0.882,34,26,8,76.47059,48.9,45.3,30.2,30.5,20.2,22.5,42.8,70.4,29.6,57.2,63.2,49.4,45.4,31.6,30.0,8.7,8.3,60.0,53.3,74.6,25.4,65.4,34.6,63.8,77.248,80.141,1.96,4.171,64.5,66.4,1.065,0.901,20.316,0.6,38,304,158,49,19.6,1,1,0,1,3,5,15,121,49,84,12.4,6,334,84,170,0.0,3,2,2,1,4,0,1,335,170,181,9.9,0,0,0,0,0,0,1,310,181
2010,Pittsburgh,3,32,62.4253,60.3262,106.642,76,111.307,96.3626,73,92.5315,18.7753,17.7,110.0,92.3,0.883,32,24,8,75.0,49.6,44.5,42.6,32.8,19.5,16.9,37.3,68.4,31.6,62.7,62.1,48.8,43.6,34.3,31.3,10.5,10.8,67.1,50.9,70.7,29.3,71.2,28.8,62.0,76.381,79.618,1.44,68.381,69.5,65.6,1.073,0.967,29.605,3.6,24,331,157,36,20.6,3,3,2,2,9,2,5,67,36,34,16.0,5,188,34,26,2.4,2,1,4,1,4,0,1,117,25,169,9.8,0,0,0,0,0,0,1,263,169
2010,Purdue,4,16,66.6055,65.4793,106.707,73,110.762,91.6428,14,88.1665,22.5959,22.5,109.8,87.3,0.933,32,27,5,84.375,49.4,45.4,39.8,37.4,16.3,23.8,30.7,68.6,31.4,69.3,66.5,50.1,42.2,31.9,35.7,12.1,6.8,56.5,51.4,69.7,30.3,71.3,28.7,67.5,77.013,80.088,1.783,73.138,72.6,71.0,1.069,0.916,29.198,6.6,41,166,156,14,24.2,7,4,1,0,7,1,5,29,14,19,17.4,4,281,18,17,3.0,0,0,2,0,4,1,1,177,17,91,8.9,0,0,0,0,0,0,1,144,87
2010,Richmond,7,64,65.3771,62.1031,103.465,123,108.108,93.4488,30,92.8809,15.2274,14.6,106.5,91.9,0.845,34,26,8,76.47059,51.0,43.8,32.6,35.8,16.9,22.8,26.7,64.8,35.2,73.3,65.1,50.0,43.5,35.1,29.7,12.1,9.4,51.4,45.7,63.9,36.1,68.9,31.1,63.9,77.704,80.887,2.066,22.243,69.7,70.6,1.042,0.936,24.758,2.6,12,301,155,59,17.7,2,1,3,2,3,2,40,166,59,71,13.5,10,279,72,9,3.4,1,2,2,2,3,1,1,322,6,150,9.6,0,0,0,0,0,0,1,335,163
2010,Robert Morris,15,64,67.9949,65.7182,100.862,180,99.6218,96.3557,72,101.452,-1.83054,-2.6,98.9,101.5,0.426,34,23,11,67.64706,49.0,47.0,45.9,46.9,21.7,23.2,34.5,67.5,32.5,65.5,67.6,46.7,46.2,36.5,32.3,7.2,8.5,53.6,57.2,71.0,29.0,61.9,38.1,67.4,75.785,79.428,1.814,7.912,66.1,71.6,1.013,0.971,10.542,-6.5,91,174,154,210,5.1,0,1,0,1,0,2,171,326,210,274,2.8,9,318,274,18,2.9,0,0,3,2,2,2,1,341,18,76,8.7,0,0,0,0,0,0,1,250,75
2010,Saint Mary's,10,16,67.5943,66.3664,116.162,3,116.442,97.6123,97,97.0364,19.4058,17.9,115.2,97.3,0.875,30,25,5,83.33333,55.7,45.8,32.1,31.4,17.0,16.3,33.9,69.1,30.9,66.1,67.3,52.3,46.7,41.1,28.3,11.5,6.6,58.5,38.2,64.4,35.6,77.5,22.5,68.2,77.672,82.177,1.478,22.783,76.5,64.6,1.167,0.981,17.876,1.9,50,135,153,30,21.4,1,0,2,3,3,2,11,63,30,88,12.1,13,266,88,128,0.4,1,0,2,2,6,1,1,329,129,141,9.4,1,0,0,0,0,0,1,295,140
2010,Sam Houston St.,14,64,70.5868,68.6965,111.74,18,110.763,101.283,175,103.694,7.06873,7.5,110.2,102.7,0.692,28,21,7,75.0,54.3,50.3,39.5,41.7,18.9,21.1,34.4,69.6,30.4,65.6,70.4,52.1,50.2,38.5,33.6,6.0,9.0,72.0,67.7,60.2,39.8,66.7,33.3,70.0,74.737,78.112,2.309,2.044,70.9,69.3,1.125,1.018,12.73,-2.5,239,58,152,84,14.9,0,1,0,0,1,1,38,122,83,172,7.3,85,321,172,153,0.2,1,1,0,0,2,0,1,316,154,312,11.8,0,0,0,0,1,0,1,342,311
2010,San Diego St.,11,64,64.1147,62.9348,107.887,53,111.49,96.0161,59,94.1721,17.3175,15.3,109.9,94.6,0.849,31,23,8,74.19355,52.0,46.9,41.0,31.5,21.0,20.7,40.2,68.2,31.8,59.8,63.9,53.6,43.4,32.3,35.8,13.1,8.6,52.0,56.7,69.3,30.7,65.7,34.3,64.4,77.161,80.348,1.438,48.75,61.4,69.6,1.08,0.965,24.05,1.3,87,291,151,45,19.9,0,2,4,4,1,0,39,106,45,66,13.9,26,305,66,89,1.1,3,1,1,0,3,0,1,280,89,63,8.6,1,0,0,0,1,0,1,319,63
2010,Siena,13,64,70.0175,68.3596,106.943,66,109.569,92.6837,25,95.6534,13.9156,12.5,108.2,95.7,0.804,33,27,6,81.81818,49.8,47.9,39.2,21.0,17.4,21.7,35.6,70.1,29.9,64.4,69.8,50.3,47.2,32.3,32.9,8.7,7.1,52.6,53.1,75.4,24.6,68.6,31.4,70.6,76.591,79.377,2.178,13.214,67.0,63.6,1.074,0.929,16.852,0.9,132,43,150,68,16.6,0,0,0,3,1,2,60,141,68,129,9.2,39,295,129,70,1.5,3,3,5,0,0,0,1,284,70,42,8.2,0,0,0,0,0,0,1,177,42
2010,Syracuse,1,16,71.3527,68.6909,114.239,7,118.167,94.217,39,90.5783,27.5886,26.9,116.7,89.8,0.953,32,28,4,87.5,57.3,46.1,37.4,25.3,21.1,22.7,37.2,65.0,35.0,62.8,71.5,57.2,45.9,38.5,31.0,17.9,5.7,64.4,64.4,70.1,29.9,59.6,40.4,71.5,78.177,80.458,1.804,56.087,67.1,63.8,1.14,0.936,28.835,7.5,61,26,149,3,27.9,5,1,3,3,10,0,1,13,3,16,17.8,3,252,14,94,1.1,5,0,2,1,1,0,1,181,95,200,10.1,0,0,0,0,0,0,1,345,200
2010,Temple,5,64,62.1747,59.9751,103.886,116,107.306,89.1959,4,86.2797,21.0266,19.5,106.2,86.7,0.912,34,29,5,85.29412,48.9,42.4,27.7,26.6,16.8,18.1,32.5,72.4,27.6,67.5,62.0,48.0,42.5,33.8,28.1,8.0,7.8,60.9,47.6,68.9,31.1,67.8,32.2,61.6,77.593,80.461,1.792,31.121,68.9,69.5,1.039,0.898,23.817,5.3,1,334,148,40,20.4,2,2,1,0,8,2,34,79,40,68,13.8,11,208,68,7,3.7,2,1,1,1,8,1,1,301,9,81,8.8,0,0,0,0,0,0,1,205,88
2010,Tennessee,6,8,70.7526,67.6684,103.24,127,106.604,91.8969,19,89.2115,17.3928,17.2,106.7,89.5,0.883,33,25,8,75.75758,50.2,44.9,36.0,40.9,18.7,23.7,32.5,68.2,31.8,67.5,70.4,51.7,45.5,31.3,29.3,11.0,10.6,53.3,51.9,68.3,31.7,62.0,38.0,69.6,78.145,80.462,1.941,51.85,66.9,69.6,1.042,0.919,29.253,3.9,30,69,147,22,22.7,2,3,4,2,6,3,1,27,22,26,16.9,5,254,25,82,1.3,2,3,2,0,2,2,1,319,82,343,14.3,0,0,0,0,0,0,1,347,343
2010,Texas,8,64,74.2328,71.1683,108.636,44,113.444,93.5525,31,92.8117,20.6323,21.3,113.2,91.9,0.917,33,24,9,72.72727,51.3,44.8,40.4,35.3,18.7,20.3,39.6,68.4,31.6,60.4,73.7,51.2,43.5,34.5,32.1,13.1,7.9,48.8,46.4,74.1,25.9,71.5,28.5,72.9,76.416,79.647,1.575,85.262,63.4,68.6,1.095,0.939,31.848,3.9,29,11,146,8,25.8,1,6,4,1,9,2,1,13,7,12,18.2,4,93,11,300,-1.7,1,1,1,0,5,5,1,328,300,297,11.5,0,0,0,0,0,0,1,299,297
2010,Texas A&M,5,32,66.4978,64.0152,107.13,62,112.093,97.1712,87,91.9447,20.1487,19.4,111.1,91.7,0.901,31,22,9,70.96774,49.8,46.9,49.9,37.4,18.4,20.9,33.9,69.5,30.5,66.1,66.5,49.4,45.0,33.6,33.9,9.4,12.4,50.8,55.6,65.5,34.5,66.4,33.6,66.1,76.731,79.988,1.698,77.137,66.3,70.2,1.066,0.969,35.891,4.4,87,229,145,29,21.9,5,7,1,2,8,0,22,69,28,7,18.4,2,284,7,23,2.6,1,1,1,1,4,5,1,131,22,5,6.6,0,0,0,0,1,0,1,205,5
2010,UC Santa Barbara,15,64,67.4269,66.0756,99.8584,196,100.038,97.4716,91,97.6604,2.37748,2.7,99.3,96.6,0.579,28,19,9,67.85714,51.3,47.9,46.9,39.5,22.8,22.3,27.5,67.3,32.7,72.5,67.6,48.2,49.3,37.8,30.5,9.7,7.9,61.1,57.2,63.9,36.1,60.1,39.9,67.6,76.86,80.102,1.468,8.349,68.2,66.4,0.996,0.972,13.504,-4.1,132,162,144,144,9.4,0,1,0,2,0,0,104,203,143,169,7.5,129,340,169,10,3.3,0,0,0,0,2,2,1,179,10,114,9.2,0,0,0,0,1,0,1,295,113
2010,UNLV,8,64,67.4894,65.9121,107.214,61,109.859,94.0021,36,92.6156,17.2431,17.3,109.2,91.9,0.879,32,24,8,75.0,52.2,45.5,31.2,47.1,17.3,22.6,28.6,69.6,30.4,71.4,67.5,53.6,43.3,33.1,33.3,10.3,7.3,61.2,51.0,64.6,35.4,65.7,34.3,67.8,77.031,80.007,1.461,51.719,72.1,70.2,1.071,0.941,22.024,1.0,43,150,143,34,20.6,2,2,3,3,2,1,24,75,34,64,14.0,38,295,64,136,0.4,1,1,0,0,3,3,1,192,137,197,10.0,1,0,0,0,0,0,1,216,197
2010,Utah St.,12,64,62.6968,59.4224,117.043,1,116.361,95.6534,53,95.0722,21.2893,20.2,115.2,95.0,0.902,33,26,7,78.78788,55.5,45.7,30.4,29.8,16.3,17.6,33.8,73.0,27.0,66.2,62.5,52.2,44.6,42.2,32.1,9.7,8.3,62.7,51.5,70.3,29.7,67.2,32.8,61.8,76.449,79.892,1.965,9.11,76.2,70.9,1.172,0.959,15.1,-0.4,49,333,142,25,22.3,1,0,0,1,4,1,22,105,25,93,11.5,13,116,93,326,-2.3,3,3,0,0,1,0,1,345,326,265,11.0,1,0,0,0,0,0,1,306,267
2010,UTEP,12,64,70.1326,67.4737,106.576,78,107.504,90.3511,8,89.9248,17.5793,17.5,107.0,89.5,0.886,32,26,6,81.25,53.0,44.2,40.3,42.9,18.6,22.5,29.2,69.7,30.3,70.8,69.9,53.4,43.3,34.7,30.7,10.3,6.1,54.6,53.2,68.8,31.2,66.0,34.0,69.3,77.727,81.441,1.843,23.484,67.2,66.9,1.071,0.907,19.818,2.1,19,79,141,35,20.6,0,1,1,1,8,3,32,112,35,75,13.1,62,329,75,81,1.3,1,1,2,0,1,1,1,323,81,251,10.8,0,0,0,0,0,0,1,322,252
2010,Vanderbilt,4,64,70.6732,68.4945,109.144,37,113.609,98.7092,123,96.0838,17.5253,18.1,113.3,95.2,0.881,31,23,8,74.19355,52.7,47.0,48.0,34.7,19.4,19.3,32.7,65.0,35.0,67.3,70.2,51.6,45.4,37.0,33.6,12.3,10.3,50.5,47.9,70.0,30.0,68.6,31.4,69.8,78.15,80.913,1.374,72.84,72.7,63.5,1.1,0.992,29.018,3.2,91,65,140,28,22.0,3,2,3,1,8,4,19,87,27,30,16.3,3,341,30,87,1.2,0,2,0,0,2,0,1,240,87,257,10.8,0,0,0,0,0,0,1,299,258
2010,Vermont,16,64,67.4622,65.8979,104.818,98,103.697,94.7835,44,100.573,3.12414,2.0,101.3,99.3,0.557,34,25,9,73.52941,48.6,44.5,50.6,35.0,20.7,20.1,36.2,66.7,33.3,63.8,67.6,48.8,43.2,32.1,31.5,10.4,9.4,51.1,47.3,72.4,27.6,69.5,30.5,68.2,76.035,79.065,2.038,26.761,68.9,68.8,1.041,0.948,8.712,-5.1,24,135,139,153,9.0,0,0,0,0,0,2,99,286,153,255,4.1,71,255,255,66,1.6,1,1,5,1,0,2,1,321,66,319,12.1,0,0,0,0,0,0,1,345,319
2010,Villanova,2,32,72.4906,71.172,113.54,11,118.572,100.342,150,95.5965,22.9755,22.9,118.0,95.1,0.923,31,24,7,77.41935,53.0,47.2,44.0,49.0,19.1,20.9,38.0,68.1,31.9,62.0,72.3,51.1,45.0,37.6,33.8,11.2,11.3,50.2,60.6,65.5,34.5,61.5,38.5,72.7,76.819,79.716,1.602,89.439,75.1,70.5,1.138,1.004,33.157,5.5,96,13,138,15,24.2,3,3,5,3,6,1,7,39,15,10,18.3,4,289,9,62,1.6,2,1,2,2,1,1,1,181,63,64,8.6,0,0,0,0,0,0,1,309,64
2010,Wake Forest,9,32,70.944,68.4678,100.586,182,106.69,94.4855,43,91.7943,14.8954,15.1,106.3,91.2,0.853,29,19,10,65.51724,47.4,43.0,41.0,38.6,21.1,19.6,38.5,66.1,33.9,61.5,70.5,47.6,42.9,31.3,28.9,13.1,8.3,45.0,47.8,76.8,23.2,67.7,32.3,70.4,77.913,82.542,1.84,78.599,66.0,69.8,1.014,0.951,30.998,1.0,4,48,137,44,19.9,3,3,3,4,6,2,2,52,44,23,17.2,8,240,22,77,1.4,1,3,2,0,1,0,1,307,77,173,9.8,0,0,0,0,0,0,1,322,174
2010,Washington,11,16,73.2787,71.3389,108.203,50,111.513,95.544,50,93.6021,17.9107,18.0,111.3,93.3,0.884,33,24,9,72.72727,49.4,46.2,42.0,46.4,17.5,22.0,37.4,68.4,31.6,62.6,73.0,49.6,46.0,32.5,31.2,9.6,6.8,50.2,46.2,74.2,25.8,72.9,27.1,73.3,75.719,79.25,1.502,80.577,72.7,68.3,1.089,0.954,24.044,1.2,65,10,136,23,22.7,2,2,2,1,4,4,6,60,23,55,14.9,16,182,54,304,-1.8,1,0,0,0,2,2,1,343,304,345,15.0,0,0,0,0,0,0,1,346,345
2010,West Virginia,2,4,64.066,62.3139,111.763,17,117.329,97.5829,96,91.5966,25.7322,24.3,116.7,92.4,0.936,33,27,6,81.81818,49.3,47.7,38.2,40.6,18.1,20.9,42.4,68.8,31.2,57.6,63.7,48.8,46.6,33.6,33.3,11.3,6.9,62.1,52.5,64.5,35.5,68.5,31.5,63.7,78.334,80.157,1.753,69.372,69.6,69.0,1.124,0.982,34.312,8.0,120,306,135,11,25.2,4,3,6,2,9,1,6,44,11,5,18.5,4,334,5,30,2.3,3,1,1,1,2,2,1,184,30,17,7.5,0,0,0,0,0,0,1,85,17
